Timestamp,Pressure,Phase,Part_ID,Leak_Rate,Target_Pressure,Fill_Rate,Stab_Duration,Test_Duration,Leak_Type
4.9,1.673181818181818,fill,Part1,0.05,5,0.5,5,30,sealed
5.0,1.7136363636363638,fill,Part1,0.05,5,0.5,5,30,sealed
5.1,1.7540909090909091,fill,Part1,0.05,5,0.5,5,30,sealed
5.2,1.7945454545454547,fill,Part1,0.05,5,0.5,5,30,sealed
5.3,1.835,fill,Part1,0.05,5,0.5,5,30,sealed
5.4,1.8754545454545455,fill,Part1,0.05,5,0.5,5,30,sealed
5.5,1.9159090909090908,fill,Part1,0.05,5,0.5,5,30,sealed
5.6,1.9563636363636367,fill,Part1,0.05,5,0.5,5,30,sealed
5.7,1.9968181818181816,fill,Part1,0.05,5,0.5,5,30,sealed
5.8,2.0372727272727276,fill,Part1,0.05,5,0.5,5,30,sealed
5.9,2.0777272727272726,fill,Part1,0.05,5,0.5,5,30,sealed
6.0,2.118181818181818,fill,Part1,0.05,5,0.5,5,30,sealed
6.1,2.1586363636363637,fill,Part1,0.05,5,0.5,5,30,sealed
6.2,2.199090909090909,fill,Part1,0.05,5,0.5,5,30,sealed
6.3,2.2395454545454547,fill,Part1,0.05,5,0.5,5,30,sealed
6.4,2.28,fill,Part1,0.05,5,0.5,5,30,sealed
6.5,2.3204545454545453,fill,Part1,0.05,5,0.5,5,30,sealed
6.6,2.360909090909091,fill,Part1,0.05,5,0.5,5,30,sealed
6.7,2.4013636363636364,fill,Part1,0.05,5,0.5,5,30,sealed
6.8,2.4418181818181814,fill,Part1,0.05,5,0.5,5,30,sealed
6.9,2.4822727272727274,fill,Part1,0.05,5,0.5,5,30,sealed
7.0,2.522727272727273,fill,Part1,0.05,5,0.5,5,30,sealed
7.1,2.5631818181818184,fill,Part1,0.05,5,0.5,5,30,sealed
7.2,2.6036363636363635,fill,Part1,0.05,5,0.5,5,30,sealed
7.3,2.644090909090909,fill,Part1,0.05,5,0.5,5,30,sealed
7.4,2.6845454545454546,fill,Part1,0.05,5,0.5,5,30,sealed
7.5,2.725,fill,Part1,0.05,5,0.5,5,30,sealed
7.6,2.7654545454545456,fill,Part1,0.05,5,0.5,5,30,sealed
7.7,2.8059090909090907,fill,Part1,0.05,5,0.5,5,30,sealed
7.8,2.846363636363636,fill,Part1,0.05,5,0.5,5,30,sealed
7.9,2.886818181818182,fill,Part1,0.05,5,0.5,5,30,sealed
8.0,2.9272727272727277,fill,Part1,0.05,5,0.5,5,30,sealed
8.1,2.9677272727272728,fill,Part1,0.05,5,0.5,5,30,sealed
8.2,3.0081818181818183,fill,Part1,0.05,5,0.5,5,30,sealed
8.3,3.048636363636364,fill,Part1,0.05,5,0.5,5,30,sealed
8.4,3.0890909090909093,fill,Part1,0.05,5,0.5,5,30,sealed
8.5,3.1295454545454544,fill,Part1,0.05,5,0.5,5,30,sealed
8.6,3.17,fill,Part1,0.05,5,0.5,5,30,sealed
8.7,3.2104545454545454,fill,Part1,0.05,5,0.5,5,30,sealed
8.8,3.250909090909091,fill,Part1,0.05,5,0.5,5,30,sealed
8.9,3.291363636363636,fill,Part1,0.05,5,0.5,5,30,sealed
9.0,3.331818181818182,fill,Part1,0.05,5,0.5,5,30,sealed
9.1,3.3722727272727275,fill,Part1,0.05,5,0.5,5,30,sealed
9.2,3.412727272727273,fill,Part1,0.05,5,0.5,5,30,sealed
9.3,3.453181818181818,fill,Part1,0.05,5,0.5,5,30,sealed
9.4,3.4936363636363637,fill,Part1,0.05,5,0.5,5,30,sealed
9.5,3.534090909090909,fill,Part1,0.05,5,0.5,5,30,sealed
9.6,3.5745454545454547,fill,Part1,0.05,5,0.5,5,30,sealed
9.7,3.615,fill,Part1,0.05,5,0.5,5,30,sealed
9.8,3.655454545454545,fill,Part1,0.05,5,0.5,5,30,sealed
9.9,3.695909090909091,fill,Part1,0.05,5,0.5,5,30,sealed
10.0,3.7363636363636368,fill,Part1,0.05,5,0.5,5,30,sealed
10.1,3.776818181818182,fill,Part1,0.05,5,0.5,5,30,sealed
10.2,3.8172727272727274,fill,Part1,0.05,5,0.5,5,30,sealed
10.3,3.8577272727272733,fill,Part1,0.05,5,0.5,5,30,sealed
10.4,3.8981818181818184,fill,Part1,0.05,5,0.5,5,30,sealed
10.5,3.9386363636363635,fill,Part1,0.05,5,0.5,5,30,sealed
10.6,3.979090909090909,fill,Part1,0.05,5,0.5,5,30,sealed
10.7,4.0195454545454545,fill,Part1,0.05,5,0.5,5,30,sealed
10.8,4.06,fill,Part1,0.05,5,0.5,5,30,sealed
10.9,4.100454545454546,fill,Part1,0.05,5,0.5,5,30,sealed
11.0,4.140909090909091,fill,Part1,0.05,5,0.5,5,30,sealed
11.1,4.181363636363637,fill,Part1,0.05,5,0.5,5,30,sealed
11.2,4.221818181818182,fill,Part1,0.05,5,0.5,5,30,sealed
11.3,4.262272727272728,fill,Part1,0.05,5,0.5,5,30,sealed
11.4,4.302727272727273,fill,Part1,0.05,5,0.5,5,30,sealed
11.5,4.343181818181819,fill,Part1,0.05,5,0.5,5,30,sealed
11.6,4.383636363636363,fill,Part1,0.05,5,0.5,5,30,sealed
11.7,4.424090909090909,fill,Part1,0.05,5,0.5,5,30,sealed
11.8,4.464545454545455,fill,Part1,0.05,5,0.5,5,30,sealed
11.9,4.505,fill,Part1,0.05,5,0.5,5,30,sealed
12.0,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.1,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.2,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.3,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.4,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.5,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.6,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.7,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.8,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
12.9,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.0,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.1,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.2,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.3,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.4,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.5,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.6,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.7,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.8,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
13.9,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.0,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.1,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.2,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.3,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.4,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.5,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.6,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.7,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.8,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
14.9,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.0,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.1,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.2,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.3,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.4,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.5,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.6,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.7,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.8,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
15.9,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.0,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.1,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.2,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.3,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.4,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.5,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.6,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.7,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.8,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
16.9,5.0,stab,Part1,0.05,5,0.5,5,30,sealed
0.0,5.0,test,Part1,0.05,5,0.5,5,30,sealed
0.10033444816053512,4.994983277591973,test,Part1,0.05,5,0.5,5,30,sealed
0.20066889632107024,4.989966555183947,test,Part1,0.05,5,0.5,5,30,sealed
0.3010033444816054,4.98494983277592,test,Part1,0.05,5,0.5,5,30,sealed
0.4013377926421405,4.9799331103678925,test,Part1,0.05,5,0.5,5,30,sealed
0.5016722408026756,4.974916387959866,test,Part1,0.05,5,0.5,5,30,sealed
0.6020066889632107,4.969899665551839,test,Part1,0.05,5,0.5,5,30,sealed
0.7023411371237458,4.964882943143813,test,Part1,0.05,5,0.5,5,30,sealed
0.802675585284281,4.959866220735786,test,Part1,0.05,5,0.5,5,30,sealed
0.9030100334448161,4.954849498327759,test,Part1,0.05,5,0.5,5,30,sealed
1.0033444816053512,4.949832775919733,test,Part1,0.05,5,0.5,5,30,sealed
1.1036789297658862,4.944816053511706,test,Part1,0.05,5,0.5,5,30,sealed
1.2040133779264215,4.9397993311036785,test,Part1,0.05,5,0.5,5,30,sealed
1.3043478260869565,4.934782608695652,test,Part1,0.05,5,0.5,5,30,sealed
1.4046822742474916,4.929765886287625,test,Part1,0.05,5,0.5,5,30,sealed
1.5050167224080269,4.924749163879599,test,Part1,0.05,5,0.5,5,30,sealed
1.605351170568562,4.919732441471572,test,Part1,0.05,5,0.5,5,30,sealed
1.705685618729097,4.914715719063545,test,Part1,0.05,5,0.5,5,30,sealed
1.8060200668896322,4.909698996655519,test,Part1,0.05,5,0.5,5,30,sealed
1.9063545150501673,4.904682274247492,test,Part1,0.05,5,0.5,5,30,sealed
2.0066889632107023,4.8996655518394645,test,Part1,0.05,5,0.5,5,30,sealed
2.1070234113712374,4.894648829431438,test,Part1,0.05,5,0.5,5,30,sealed
2.2073578595317724,4.889632107023411,test,Part1,0.05,5,0.5,5,30,sealed
2.307692307692308,4.884615384615385,test,Part1,0.05,5,0.5,5,30,sealed
2.408026755852843,4.879598662207358,test,Part1,0.05,5,0.5,5,30,sealed
2.508361204013378,4.874581939799331,test,Part1,0.05,5,0.5,5,30,sealed
2.608695652173913,4.869565217391305,test,Part1,0.05,5,0.5,5,30,sealed
2.709030100334448,4.864548494983278,test,Part1,0.05,5,0.5,5,30,sealed
2.809364548494983,4.8595317725752505,test,Part1,0.05,5,0.5,5,30,sealed
2.9096989966555187,4.854515050167224,test,Part1,0.05,5,0.5,5,30,sealed
3.0100334448160537,4.849498327759197,test,Part1,0.05,5,0.5,5,30,sealed
3.1103678929765888,4.84448160535117,test,Part1,0.05,5,0.5,5,30,sealed
3.210702341137124,4.839464882943144,test,Part1,0.05,5,0.5,5,30,sealed
3.311036789297659,4.834448160535117,test,Part1,0.05,5,0.5,5,30,sealed
3.411371237458194,4.829431438127091,test,Part1,0.05,5,0.5,5,30,sealed
3.511705685618729,4.8244147157190636,test,Part1,0.05,5,0.5,5,30,sealed
3.6120401337792645,4.8193979933110365,test,Part1,0.05,5,0.5,5,30,sealed
3.7123745819397995,4.81438127090301,test,Part1,0.05,5,0.5,5,30,sealed
3.8127090301003346,4.809364548494983,test,Part1,0.05,5,0.5,5,30,sealed
3.9130434782608696,4.804347826086956,test,Part1,0.05,5,0.5,5,30,sealed
4.013377926421405,4.79933110367893,test,Part1,0.05,5,0.5,5,30,sealed
4.11371237458194,4.794314381270903,test,Part1,0.05,5,0.5,5,30,sealed
4.214046822742475,4.789297658862877,test,Part1,0.05,5,0.5,5,30,sealed
4.31438127090301,4.7842809364548495,test,Part1,0.05,5,0.5,5,30,sealed
4.414715719063545,4.7792642140468224,test,Part1,0.05,5,0.5,5,30,sealed
4.51505016722408,4.774247491638796,test,Part1,0.05,5,0.5,5,30,sealed
4.615384615384616,4.769230769230769,test,Part1,0.05,5,0.5,5,30,sealed
4.7157190635451505,4.764214046822742,test,Part1,0.05,5,0.5,5,30,sealed
4.816053511705686,4.759197324414716,test,Part1,0.05,5,0.5,5,30,sealed
4.916387959866221,4.754180602006689,test,Part1,0.05,5,0.5,5,30,sealed
5.016722408026756,4.749163879598663,test,Part1,0.05,5,0.5,5,30,sealed
5.117056856187291,4.7441471571906355,test,Part1,0.05,5,0.5,5,30,sealed
5.217391304347826,4.739130434782608,test,Part1,0.05,5,0.5,5,30,sealed
5.317725752508362,4.734113712374582,test,Part1,0.05,5,0.5,5,30,sealed
5.418060200668896,4.729096989966555,test,Part1,0.05,5,0.5,5,30,sealed
5.518394648829432,4.724080267558528,test,Part1,0.05,5,0.5,5,30,sealed
5.618729096989966,4.719063545150502,test,Part1,0.05,5,0.5,5,30,sealed
5.719063545150502,4.714046822742475,test,Part1,0.05,5,0.5,5,30,sealed
5.819397993311037,4.709030100334449,test,Part1,0.05,5,0.5,5,30,sealed
5.919732441471572,4.7040133779264215,test,Part1,0.05,5,0.5,5,30,sealed
6.0200668896321075,4.698996655518394,test,Part1,0.05,5,0.5,5,30,sealed
6.120401337792642,4.693979933110368,test,Part1,0.05,5,0.5,5,30,sealed
6.2207357859531776,4.688963210702341,test,Part1,0.05,5,0.5,5,30,sealed
6.321070234113712,4.683946488294314,test,Part1,0.05,5,0.5,5,30,sealed
6.421404682274248,4.678929765886288,test,Part1,0.05,5,0.5,5,30,sealed
6.521739130434783,4.673913043478261,test,Part1,0.05,5,0.5,5,30,sealed
6.622073578595318,4.668896321070234,test,Part1,0.05,5,0.5,5,30,sealed
6.722408026755853,4.6638795986622075,test,Part1,0.05,5,0.5,5,30,sealed
6.822742474916388,4.65886287625418,test,Part1,0.05,5,0.5,5,30,sealed
6.923076923076923,4.653846153846154,test,Part1,0.05,5,0.5,5,30,sealed
7.023411371237458,4.648829431438127,test,Part1,0.05,5,0.5,5,30,sealed
7.1237458193979935,4.6438127090301,test,Part1,0.05,5,0.5,5,30,sealed
7.224080267558529,4.638795986622074,test,Part1,0.05,5,0.5,5,30,sealed
7.3244147157190636,4.633779264214047,test,Part1,0.05,5,0.5,5,30,sealed
7.424749163879599,4.62876254180602,test,Part1,0.05,5,0.5,5,30,sealed
7.525083612040134,4.6237458193979935,test,Part1,0.05,5,0.5,5,30,sealed
7.625418060200669,4.618729096989966,test,Part1,0.05,5,0.5,5,30,sealed
7.725752508361205,4.61371237458194,test,Part1,0.05,5,0.5,5,30,sealed
7.826086956521739,4.608695652173913,test,Part1,0.05,5,0.5,5,30,sealed
7.926421404682275,4.603678929765886,test,Part1,0.05,5,0.5,5,30,sealed
8.02675585284281,4.59866220735786,test,Part1,0.05,5,0.5,5,30,sealed
8.127090301003344,4.593645484949833,test,Part1,0.05,5,0.5,5,30,sealed
8.22742474916388,4.588628762541806,test,Part1,0.05,5,0.5,5,30,sealed
8.327759197324415,4.583612040133779,test,Part1,0.05,5,0.5,5,30,sealed
8.42809364548495,4.578595317725752,test,Part1,0.05,5,0.5,5,30,sealed
8.528428093645486,4.573578595317725,test,Part1,0.05,5,0.5,5,30,sealed
8.62876254180602,4.568561872909699,test,Part1,0.05,5,0.5,5,30,sealed
8.729096989966555,4.563545150501672,test,Part1,0.05,5,0.5,5,30,sealed
8.82943143812709,4.558528428093646,test,Part1,0.05,5,0.5,5,30,sealed
8.929765886287626,4.553511705685619,test,Part1,0.05,5,0.5,5,30,sealed
9.03010033444816,4.548494983277592,test,Part1,0.05,5,0.5,5,30,sealed
9.130434782608695,4.543478260869565,test,Part1,0.05,5,0.5,5,30,sealed
9.230769230769232,4.538461538461538,test,Part1,0.05,5,0.5,5,30,sealed
9.331103678929766,4.533444816053512,test,Part1,0.05,5,0.5,5,30,sealed
9.431438127090301,4.528428093645485,test,Part1,0.05,5,0.5,5,30,sealed
9.531772575250836,4.523411371237458,test,Part1,0.05,5,0.5,5,30,sealed
9.632107023411372,4.518394648829432,test,Part1,0.05,5,0.5,5,30,sealed
9.732441471571907,4.513377926421405,test,Part1,0.05,5,0.5,5,30,sealed
9.832775919732441,4.508361204013378,test,Part1,0.05,5,0.5,5,30,sealed
9.933110367892978,4.503344481605351,test,Part1,0.05,5,0.5,5,30,sealed
10.033444816053512,4.498327759197324,test,Part1,0.05,5,0.5,5,30,sealed
10.133779264214047,4.493311036789297,test,Part1,0.05,5,0.5,5,30,sealed
10.234113712374581,4.488294314381271,test,Part1,0.05,5,0.5,5,30,sealed
10.334448160535118,4.483277591973244,test,Part1,0.05,5,0.5,5,30,sealed
10.434782608695652,4.478260869565218,test,Part1,0.05,5,0.5,5,30,sealed
10.535117056856187,4.473244147157191,test,Part1,0.05,5,0.5,5,30,sealed
10.635451505016723,4.468227424749164,test,Part1,0.05,5,0.5,5,30,sealed
10.735785953177258,4.463210702341137,test,Part1,0.05,5,0.5,5,30,sealed
10.836120401337793,4.45819397993311,test,Part1,0.05,5,0.5,5,30,sealed
10.936454849498329,4.453177257525083,test,Part1,0.05,5,0.5,5,30,sealed
11.036789297658864,4.448160535117057,test,Part1,0.05,5,0.5,5,30,sealed
11.137123745819398,4.44314381270903,test,Part1,0.05,5,0.5,5,30,sealed
11.237458193979933,4.438127090301004,test,Part1,0.05,5,0.5,5,30,sealed
11.33779264214047,4.433110367892977,test,Part1,0.05,5,0.5,5,30,sealed
11.438127090301004,4.4280936454849495,test,Part1,0.05,5,0.5,5,30,sealed
11.538461538461538,4.423076923076923,test,Part1,0.05,5,0.5,5,30,sealed
11.638795986622075,4.418060200668896,test,Part1,0.05,5,0.5,5,30,sealed
11.73913043478261,4.413043478260869,test,Part1,0.05,5,0.5,5,30,sealed
11.839464882943144,4.408026755852843,test,Part1,0.05,5,0.5,5,30,sealed
11.939799331103679,4.403010033444816,test,Part1,0.05,5,0.5,5,30,sealed
12.040133779264215,4.397993311036789,test,Part1,0.05,5,0.5,5,30,sealed
12.14046822742475,4.392976588628763,test,Part1,0.05,5,0.5,5,30,sealed
12.240802675585284,4.3879598662207355,test,Part1,0.05,5,0.5,5,30,sealed
12.34113712374582,4.382943143812708,test,Part1,0.05,5,0.5,5,30,sealed
12.441471571906355,4.377926421404682,test,Part1,0.05,5,0.5,5,30,sealed
12.54180602006689,4.372909698996655,test,Part1,0.05,5,0.5,5,30,sealed
12.642140468227424,4.367892976588629,test,Part1,0.05,5,0.5,5,30,sealed
12.74247491638796,4.362876254180602,test,Part1,0.05,5,0.5,5,30,sealed
12.842809364548495,4.357859531772576,test,Part1,0.05,5,0.5,5,30,sealed
12.94314381270903,4.352842809364549,test,Part1,0.05,5,0.5,5,30,sealed
13.043478260869566,4.3478260869565215,test,Part1,0.05,5,0.5,5,30,sealed
13.143812709030101,4.342809364548495,test,Part1,0.05,5,0.5,5,30,sealed
13.244147157190636,4.337792642140468,test,Part1,0.05,5,0.5,5,30,sealed
13.34448160535117,4.332775919732441,test,Part1,0.05,5,0.5,5,30,sealed
13.444816053511706,4.327759197324415,test,Part1,0.05,5,0.5,5,30,sealed
13.545150501672241,4.322742474916388,test,Part1,0.05,5,0.5,5,30,sealed
13.645484949832776,4.317725752508361,test,Part1,0.05,5,0.5,5,30,sealed
13.745819397993312,4.312709030100335,test,Part1,0.05,5,0.5,5,30,sealed
13.846153846153847,4.3076923076923075,test,Part1,0.05,5,0.5,5,30,sealed
13.946488294314381,4.30267558528428,test,Part1,0.05,5,0.5,5,30,sealed
14.046822742474916,4.297658862876254,test,Part1,0.05,5,0.5,5,30,sealed
14.147157190635452,4.292642140468227,test,Part1,0.05,5,0.5,5,30,sealed
14.247491638795987,4.287625418060201,test,Part1,0.05,5,0.5,5,30,sealed
14.347826086956522,4.282608695652174,test,Part1,0.05,5,0.5,5,30,sealed
14.448160535117058,4.277591973244147,test,Part1,0.05,5,0.5,5,30,sealed
14.548494983277592,4.2725752508361206,test,Part1,0.05,5,0.5,5,30,sealed
14.648829431438127,4.2675585284280935,test,Part1,0.05,5,0.5,5,30,sealed
14.749163879598662,4.262541806020067,test,Part1,0.05,5,0.5,5,30,sealed
14.849498327759198,4.25752508361204,test,Part1,0.05,5,0.5,5,30,sealed
14.949832775919733,4.252508361204013,test,Part1,0.05,5,0.5,5,30,sealed
15.050167224080267,4.247491638795987,test,Part1,0.05,5,0.5,5,30,sealed
15.150501672240804,4.24247491638796,test,Part1,0.05,5,0.5,5,30,sealed
15.250836120401338,4.237458193979933,test,Part1,0.05,5,0.5,5,30,sealed
15.351170568561873,4.2324414715719065,test,Part1,0.05,5,0.5,5,30,sealed
15.45150501672241,4.2274247491638794,test,Part1,0.05,5,0.5,5,30,sealed
15.551839464882944,4.222408026755852,test,Part1,0.05,5,0.5,5,30,sealed
15.652173913043478,4.217391304347826,test,Part1,0.05,5,0.5,5,30,sealed
15.752508361204013,4.212374581939799,test,Part1,0.05,5,0.5,5,30,sealed
15.85284280936455,4.207357859531772,test,Part1,0.05,5,0.5,5,30,sealed
15.953177257525084,4.202341137123746,test,Part1,0.05,5,0.5,5,30,sealed
16.05351170568562,4.197324414715719,test,Part1,0.05,5,0.5,5,30,sealed
16.153846153846153,4.1923076923076925,test,Part1,0.05,5,0.5,5,30,sealed
16.254180602006688,4.187290969899665,test,Part1,0.05,5,0.5,5,30,sealed
16.354515050167226,4.182274247491638,test,Part1,0.05,5,0.5,5,30,sealed
16.45484949832776,4.177257525083612,test,Part1,0.05,5,0.5,5,30,sealed
16.555183946488295,4.172240802675585,test,Part1,0.05,5,0.5,5,30,sealed
16.65551839464883,4.167224080267559,test,Part1,0.05,5,0.5,5,30,sealed
16.755852842809364,4.162207357859532,test,Part1,0.05,5,0.5,5,30,sealed
16.8561872909699,4.157190635451505,test,Part1,0.05,5,0.5,5,30,sealed
16.956521739130434,4.1521739130434785,test,Part1,0.05,5,0.5,5,30,sealed
17.056856187290972,4.147157190635451,test,Part1,0.05,5,0.5,5,30,sealed
17.157190635451506,4.142140468227424,test,Part1,0.05,5,0.5,5,30,sealed
17.25752508361204,4.137123745819398,test,Part1,0.05,5,0.5,5,30,sealed
17.357859531772576,4.132107023411371,test,Part1,0.05,5,0.5,5,30,sealed
17.45819397993311,4.127090301003344,test,Part1,0.05,5,0.5,5,30,sealed
17.558528428093645,4.122073578595318,test,Part1,0.05,5,0.5,5,30,sealed
17.65886287625418,4.117056856187291,test,Part1,0.05,5,0.5,5,30,sealed
17.759197324414718,4.112040133779264,test,Part1,0.05,5,0.5,5,30,sealed
17.859531772575252,4.107023411371237,test,Part1,0.05,5,0.5,5,30,sealed
17.959866220735787,4.10200668896321,test,Part1,0.05,5,0.5,5,30,sealed
18.06020066889632,4.096989966555184,test,Part1,0.05,5,0.5,5,30,sealed
18.160535117056856,4.091973244147157,test,Part1,0.05,5,0.5,5,30,sealed
18.26086956521739,4.086956521739131,test,Part1,0.05,5,0.5,5,30,sealed
18.361204013377925,4.081939799331104,test,Part1,0.05,5,0.5,5,30,sealed
18.461538461538463,4.076923076923077,test,Part1,0.05,5,0.5,5,30,sealed
18.561872909698998,4.0719063545150505,test,Part1,0.05,5,0.5,5,30,sealed
18.662207357859533,4.066889632107023,test,Part1,0.05,5,0.5,5,30,sealed
18.762541806020067,4.061872909698996,test,Part1,0.05,5,0.5,5,30,sealed
18.862876254180602,4.05685618729097,test,Part1,0.05,5,0.5,5,30,sealed
18.963210702341136,4.051839464882943,test,Part1,0.05,5,0.5,5,30,sealed
19.06354515050167,4.046822742474916,test,Part1,0.05,5,0.5,5,30,sealed
19.16387959866221,4.04180602006689,test,Part1,0.05,5,0.5,5,30,sealed
